alternative_txt,attacktype1,attacktype1_txt,attacktype2,attacktype2_txt,attacktype3,attacktype3_txt,city,claim2,claim3,claimed,claimmode2,claimmode2_txt,claimmode3,claimmode3_txt,claimmode,claimmode_txt,compclaim,corp1,corp2,corp3,country,country_txt,eventid,gname2,gname3,gname,gsubname2,gsubname3,gsubname,guncertain1,guncertain2,guncertain3,iday,imonth,iyear,latitude,location,longitude,motive,multiple,natlty1,natlty1_txt,natlty2,natlty2_txt,natlty3,natlty3_txt,nkill,nkillter,nkillus,nperpcap,nperps,nwound,nwoundte,nwoundus,propcomment,property,propextent,propextent_txt,propvalue,provstate,region,region_txt,related,success,suicide,summary,target1,target2,target3,targsubtype1,targsubtype1_txt,targsubtype2,targsubtype2_txt,targsubtype3,targsubtype3_txt,targtype1,targtype1_txt,targtype2,targtype2_txt,targtype3,targtype3_txt
,2,Armed Assault,,,,,Lyon,,,0,,,,,,,,,,,69,France,200903200007,,,Unknown,,,,0,,,20,3,2009,45.764043,"The attack occurred near a kindergarten in Lyon, France.",4.835659,The specific motive for the attack is unknown.,0,69,France,,,,,0,0,0,0,1,10,0,0,It Is unknown if the attack caused any property damage.,-9,4,Unknown,,,8,Western Europe,,1,0,"03/20/2009: On Friday, in Lyon, France around mid-day, a male shooter attacked mothers with an air rifle while they were picking up their children near a kindergarten. The gunman also fired at one of the policemen who responded to the scene. A lead pellet was found at the scene that was used from a compressed air weapon and a manhunt has been launched for the gunman who escaped the scene. Ten people were wounded in the attack. No group claimed responsibility.",Civilians,,,67,Unnamed Civilian/Unspecified,,,,,14,Private Citizens & Property,,,,
,2,Armed Assault,,,,,Bonifacio,,,0,,,,,,,,French Law Enforcement,,,69,France,200904060001,,,Unknown,,,,0,,,6,4,2009,41.387174,"The attack occurred at a police station in Bonifacio, Corsica, France.",9.159269,The specific motive for the attack is unknown.,0,69,France,,,,,0,0,0,0,2,0,0,0,,0,,,,Corsica,8,Western Europe,,0,0,"04/06/2009: On Monday, in Bonifacio, Corsica, France, an assailant on a motorcycle fired upon a police station, causing no casualties or damage. No group claimed responsibility.",A police station was targeted in the attack.,,,22,"Police Building (headquarters, station, school)",,,,,3,Police,,,,
,3,Bombing/Explosion,,,,,Palombaggia,,,0,,,,,,,,,,,69,France,200906010018,,,Unknown,,,,0,,,1,6,2009,41.559236,"The attack took place in Palombaggia, Porto Vecchio.",9.321795,The specific motive for the attack is unknown.,0,199,Switzerland,,,,,0,0,0,0,-99,0,0,0,The attack caused minor damage to the residence.,1,3,Minor (likely < $1 million),,Corsica,8,Western Europe,,1,0,"06/01/2009: On Monday, in Palombaggia, Porto Vecchio, Corsica, France, an improvised explosive device that was placed in the basement of an unoccupied residence belonging to a Swiss family exploded, causing minor damage to the residence but no injuries. No group claimed responsibility.",The residence belonging to a Swiss family,,,71,Race/Ethnicity Identified,,,,,14,Private Citizens & Property,,,,
,3,Bombing/Explosion,,,,,Vescovato,,,0,,,,,,,,French Gendarmerie,,,69,France,200907220012,,,Corsican National Liberation Front (FLNC),,,,1,,,22,7,2009,42.492576,"The attack took place in Vescovato, Corsica.",9.439183,The specific motive for the attack is unknown.,0,69,France,,,,,0,0,0,0,-99,0,0,0,The attack caused property damage to three nearby buildings.,1,3,Minor (likely < $1 million),,Corsica,8,Western Europe,,1,0,"07/22/2009: On Wednesday morning at about 0600, in Vescovato, Corsica, France, assailants packed a gas bottle into a stolen car and detonated it 20 meters from a gendarmerie, scattering debris across a 100-meter radius and damaging three nearby buildings, but causing no causalities. No motive for the attack was reported and no group has claimed responsibility, but the Corsican National Liberation Front (FLNC) is thought to be responsible.",A gendarmerie,,,25,Police Security Forces/Officers,,,,,3,Police,,,,
,3,Bombing/Explosion,,,,,Ghisonaccia,,,0,,,,,,,,,,,69,France,200909130014,,,Unknown,,,,0,,,13,9,2009,42.016854,The attack took place in Ghisonaccia.,9.403982,The specific motive for the attack is unknown.,0,69,France,,,,,0,0,0,0,-99,0,0,0,The attack caused property damage to one car.,1,3,Minor (likely < $1 million),,Corsica,8,Western Europe,,1,0,"09/13/2009: On Sunday morning around 0500, in Ghisonaccia, Corsica, France, an improvised explosive device exploded in front of a parked vehicle, destroying the vehicle but causing no casualties. No motive for the attack was reported, but the individual was also the target of an attack of the same kind more than 10 years ago. No group claimed responsibility for the attack.",The vehicle was targeted in the attack.,,,73,Vehicles/Transportation,,,,,14,Private Citizens & Property,,,,
,3,Bombing/Explosion,,,,,Coggia,,,1,,,,,9,Other,,,,,69,France,201001170012,,,Corsican National Liberation Front (FLNC),,,,0,,,17,1,2010,42.121236,"The attack occurred outside a home in the village of Coggia, Corse-du-Sud, Corsica, France.",8.758887,The specific motive for the attack was political.,1,69,France,,,,,0,0,0,0,-99,0,0,0,The attack caused an unknown amount of property damage.,1,4,Unknown,,Corsica,8,Western Europe,201001170013,1,0,"01/17/2010: On Sunday, in the village of Coggia, Corse-du-Sud, Corsica, France, militants detonated an improvised explosive device damaging one unoccupied house, no casualties were reported. This was one of two related attacks that targeted vacation homes in Coggia. The group Front de la Liberation Nationale de la Corse (FLNC) used graffiti to claim responsibility for the attack.",A home was targeted in the attack.,,,76,House/Apartment/Residence,,,,,14,Private Citizens & Property,,,,
,3,Bombing/Explosion,,,,,Coggia,,,1,,,,,9,Other,,,,,69,France,201001170013,,,Corsican National Liberation Front (FLNC),,,,0,,,17,1,2010,42.121236,"The attack occurred outside of a home in the village of Coggia, Corse-du-Sud, Corsica, France.",8.758887,The specific motive for the attack was political.,1,69,France,,,,,0,0,0,0,-99,0,0,0,The attack caused an unknown amount of property damage to the house.,1,4,Unknown,,Corsica,8,Western Europe,201001170012,1,0,"01/17/2010: On Sunday, in the village of Coggia, Corse-du-Sud, Corsica, France, militants detonated an improvised explosive device damaging one unoccupied house, no casualties were reported. This was one of two related attacks that targeted vacation homes in Coggia. The group Front de la Liberation Nationale de la Corse (FLNC) used graffiti to claim responsibility for the attack.",A home was targeted in the attack.,,,76,House/Apartment/Residence,,,,,14,Private Citizens & Property,,,,
,7,Facility/Infrastructure Attack,,,,,Chasse-sur-Rhone,,,1,,,,,7,"Posted to website, blog, etc.",,NAMSA - Biomatech,,,69,France,201012120007,,,Animal Rights Militia,,,,1,,,12,12,2010,45.578041,"The attack took place at the NAMSA - Biomatech research center administration building, in an unspecified location in France.",4.812652,The specific motive for the attack was to stop testing on animals.,0,69,France,,,,,0,0,0,0,6,0,0,0,The attack destroyed two floors of the building.,1,3,Minor (likely < $1 million),,,8,Western Europe,,1,0,"12/12/2010: On Sunday, in an unspecified location in France, members of the Animals Rights Militia (ARM) set fire to the Biomatech research center's administration building, which destroyed two floors of the building. There were no casualties and ARM claimed responsibility for the attack. The group also mentioned that they used gas cans to set the fire and that six people were involved with the incident.",The NAMSA - Biomatech research center administration building,,,4,Multinational Corporation,,,,,1,Business,,,,
,3,Bombing/Explosion,,,,,Cauria,,,1,,,,,10,Unknown,,,,,69,France,201101170010,,,Corsican National Liberation Front (FLNC),,,,0,,,17,1,2011,41.556824,"The attack took place at a residential villa under construction in the village of Cauria, in the Sartene area of Corsa du Sud, Corsica, France.",8.916643,The specific motive for the attack is unknown.,0,69,France,,,,,0,0,0,0,-99,0,0,0,The attack damaged one residential villa.,1,3,Minor (likely < $1 million),,Corsica,8,Western Europe,,1,0,"01/17/2011: On Monday, in the village of Cauria in the Sartene area of Corsa du Sud, Corsica, France, National Liberation Front of Corsica (FLNC) militants detonated an improvised explosive device composed of three gas cylinders packed around a canister of unknown home-made explosives targeting a residential villa under construction. The bombing attack resulted in no casualties but caused a significant amount of property damage to the residence. FLNC militants claimed responsibility for the attack.",A residential villa,,,76,House/Apartment/Residence,,,,,14,Private Citizens & Property,,,,
,3,Bombing/Explosion,,,,,Ajaccio,,,0,,,,,,,,,,,69,France,201101180002,,,Unknown,,,,0,,,18,1,2011,41.919229,"The attack took place at two bars in the Cannes district of Ajaccio, Corsica, France.",8.738635,The specific motive for the attack is unknown.,0,69,France,,,,,0,0,0,0,-99,3,0,0,The attack destroyed two bars and damaged nearby vehicles and apartments.,1,3,Minor (likely < $1 million),,Corsica,8,Western Europe,,1,0,"01/18/2011: On Tuesday night at 0200, in the Cannes area of Ajaccio, Corsica, France two bars were destroyed in a double bomb attack within minutes of each other. The blasts destroyed the bars as well as damaged several apartments and vehicles nearby. Three people were injured during the explosion. The bombs were allegedly comprised of 15 kilograms of explosives. No group has claimed responsibility for the attack.",Two bars,,,2,Restaurant/Bar/Café,,,,,1,Business,,,,
,3,Bombing/Explosion,,,,,Roissy en France,,,0,,,,,,,,,Roissy Charles De Gaulle Airport,,69,France,201101240015,,,Unknown,,,,0,,,24,1,2011,49.00363,"The attempted bombing took place at the Paris Roissy Charles De Gaulle Airport in Paris, Ile de France, France.",2.516978,The specific motive for the attack is unknown.,0,69,France,69,France,,,0,0,0,0,-99,0,0,0,,0,,,,Ile de France,8,Western Europe,,0,0,"01/24/2011: On Monday, in Paris, Ile de France, France, an unclaimed bag left at the Paris Roissy Charles De Gaulle Airport was found and suspected to be an improvised explosive device (IED). A bomb disposal expert was called to the F hall of one terminal at the Roissy airport. The IED was successfully defused. No damage or casualties were reported in the attack and no group has claimed responsibility.",Civilians,An airport was targeted.,,67,Unnamed Civilian/Unspecified,44,Airport,,,14,Private Citizens & Property,6,Airports & Aircraft,,
,3,Bombing/Explosion,,,,,San Nicolao,,,0,,,,,,,,,,,69,France,201102220008,,,Corsican National Liberation Front (FLNC),,,,1,,,22,2,2011,42.36999,"The attack took place at a hotel undergoing construction in Moriani Beach, San Nicolao, Corsica, France.",9.501176,The specific motive for the attack is unknown.,0,69,France,,,,,0,0,0,0,-99,0,0,0,"The attack caused significant property damage to the hotel, especially on the ground level in which the building recently underwent a full renovation.",1,2,Major (likely > $1 million but < $1 billion),,Corsica,8,Western Europe,,1,0,"02/22/2011: On Tuesday night at 0400, in Moriani Beach, San Nicolao, Corsica, France, unidentified militants detonated an explosive device at a hotel under construction. No casualties resulted as the building was unoccupied at the time of the attack but did cause significant property damage to the building, especially on the ground level in which the hotel recently underwent a full renovation. A second bomb, which had not detonated, was later discovered and safely removed by security forces. No group claimed responsibility but authorities suspect Corsican National Liberation Front (FLNC) separatists are responsible.",A  hotel undergoing construction,,,8,Hotel/Resort,,,,,1,Business,,,,
,3,Bombing/Explosion,,,,,Saint Florent,,,0,,,,,,,,,,,69,France,201102230001,,,Unknown,,,,0,,,23,2,2011,42.681846,"The attack took place at a private residence in the Hause-Corse sub-district in Saint-Florent, Corsica, France.",9.303704,The specific motive for the attack is unknown.,0,69,France,,,,,0,0,0,0,-99,0,0,0,The attack caused a moderate amount of property damage to the French-owned vacation home.,1,3,Minor (likely < $1 million),,Corsica,8,Western Europe,,1,0,"02/23/2011: On Wednesday night before dawn, at a private residence in the Hause-Corse department in Saint-Florent, Corsica, France, unidentified militants detonated an improvised explosive device inside a vacation home owned by a French couple. No casualties resulted as the house was unoccupied at the time of the attack but it did cause moderate property damage to the building. No group has claimed responsibility but authorities are blaming Corsican separatists.",A private residence owned by a French couple,,,76,House/Apartment/Residence,,,,,14,Private Citizens & Property,,,,
,2,Armed Assault,,,,,Creuse,,,0,,,,,,,,Creuse Law Enforcement,,,69,France,201104090001,,,Basque Fatherland and Freedom (ETA),,,,1,,,9,4,2011,46.037763,"The attack occurred at a government checkpoint, in Creuse.",2.062783,The specific motive for the attack is unknown.,0,69,France,,,,,0,0,0,2,2,1,0,0,,0,,,,Limousin,8,Western Europe,,1,0,"04/09/2011: On Saturday night, in Creuse, Limousin, France, two suspected Basque Fatherland and Liberty (ETA) members sped through a French checkpoint. Upon passing the checkpoint, the two individuals inside the car began to fire at police just before abandoning their car and fleeing. One officer was shot and injured during the incident. Police eventually caught up with and captured the individuals early on 04/10/2011. Police identified the two individuals as Oier Gomez Mielgo and Itziar Moreno. No group claimed responsibility, although ETA is suspected of being responsible for the attack.",Police officers,,,25,Police Security Forces/Officers,,,,,3,Police,,,,
,7,Facility/Infrastructure Attack,,,,,Paris,,,0,,,,,,,,Zaman Daily Office,,,69,France,201110060010,,,Kurdistan Workers' Party (PKK),,,,1,,,6,10,2011,48.856614,"The attack occurred at Zaman daily's office in Paris, Ile de France, France.",2.352222,The specific motive for the attack is unknown.,0,209,Turkey,,,,,0,0,0,25,25,,0,0,The attack caused an unknown amount of property damage.,-9,,,,Ile de France,8,Western Europe,,1,0,"10/06/2011: On Thursday evening, in Paris, Ile de France, France, a group of 25 to 30 Kurdistan Workers' Party (PKK) supporters forced their way into the Zaman Daily's office. The PKK supporters then attacked two Zaman personnel who were in the building at the time of the incident. The supporters put up posters of imprisoned PKK leader Abdullah Öcalan and other posters in support of the PKK on the walls of the office. The intruders said they would not leave until an official from the Turkish Consulate in Paris came to talk to them. They also refused to leave after police arrived at the scene and then were forcibly removed from the office and taken to a local police station. It is unknown if the two Zaman personnel were injured in the attack and it is unknown if any damage occurred. No group claimed responsibility, although the PKK is suspected.",The Zaman daily's office,,,53,Newspaper Journalist/Staff/Facility,,,,,10,Journalists & Media,,,,
,3,Bombing/Explosion,,,,,Paris,,,0,,,,,,,,"Greek Embassy in Paris, France",,,69,France,201112120031,,,Informal Anarchist Federation,,,,1,,,12,12,2011,48.856614,The attack occurred at the Greek Embassy,2.352222,To protest the economic austerity measures being adopted by Eurozone member states.,0,78,Greece,,,,,0,0,0,0,-99,0,0,0,No property was damaged in this incident.,0,,,,Paris (Department),8,Western Europe,,0,0,"12/12/2011: A parcel bomb addressed to the Greek Ambassador to France was discovered at the Greek Embassy in Paris (Department), Paris, France. The package, which did not list a sender but appeared to come from Italy, contained a low-power explosive which was detonated by French bomb experts under controlled conditions. Although no group has claimed responsibility for the attempted attack, authorities believe the incident is related to a string of package bombs and threatening letters sent to Italian officials and a German banker by the Italian anarchist group Federazione Anarchica Informale (Informal Federation of Anarchy) around the same time. The spate of mail bombings appear to have been carried out in response to the adoption of economic austerity measures by Eurozone member states.",Greek Ambassador to France,,,45,"Diplomatic Personnel (outside of embassy, consulate)",,,,,7,Government (Diplomatic),,,,
